Austria,2022-01-19,38051
Kenya,2022-02-07,218627
Georgia,2022-01-10,6481
Guinea,2022-01-01,73554
Anguilla,2022-01-14,21
Canada,2022-02-06,175547
New Zealand,2022-02-18,44981
Nepal,2022-01-18,224948
Ireland,2022-02-10,8734
Botswana,2022-01-10,2733
Chad,2022-01-11,2544
Argentina,2022-02-02,333133
Saint Vincent and the Grenadines,2022-01-25,82
Austria,2022-01-05,39392
Equatorial Guinea,2022-01-03,49
Peru,2022-01-16,228853
Botswana,2022-01-07,2733
High income,2022-01-10,6679924
Syria,2022-02-02,2829
Guatemala,2022-01-16,92067
Equatorial Guinea,2022-01-16,215
Sri Lanka,2022-01-12,54340
Uzbekistan,2022-01-29,3947
Serbia,2022-01-06,4160
Norway,2022-01-26,31290
Sudan,2022-01-16,8915
Saint Vincent and the Grenadines,2022-01-23,82
Hong Kong,2022-02-19,85929
Mali,2022-02-12,
Costa Rica,2022-01-18,17351
Tajikistan,2022-01-17,59341
Myanmar,2022-01-01,215682
Greece,2022-01-25,54433
Montserrat,2022-01-16,46
Uganda,2022-01-18,29203
Montserrat,2022-01-06,5
India,2022-01-18,5452050
Luxembourg,2022-02-02,2749
France,2022-01-20,410680
El Salvador,2022-02-07,9649
Anguilla,2022-02-10,21
Bolivia,2022-01-02,46509
Bhutan,2022-01-07,260
Peru,2022-01-15,238894
United States,2022-02-15,380161
Germany,2022-01-27,407723
Nicaragua,2022-01-25,36815
Wales,2022-01-29,5256
Barbados,2022-01-07,244
Isle of Man,2022-02-11,71
Tajikistan,2022-01-01,41737
Sint Maarten (Dutch part),2022-01-23,105
Benin,2022-01-28,14887
Antigua and Barbuda,2022-01-13,114
Mexico,2022-01-22,592574
Guernsey,2022-01-11,283
Croatia,2022-01-22,12103
Timor,2022-02-02,678
Botswana,2022-01-15,2733
Mozambique,2022-01-20,205259
Moldova,2022-02-08,5330
Bermuda,2022-02-07,182
Lebanon,2022-02-19,10256
South Korea,2022-01-14,426403
Netherlands,2022-01-01,233514
Cuba,2022-02-07,41320
England,2022-01-12,190949
Finland,2022-02-09,38639
Finland,2022-01-04,31008
Isle of Man,2022-02-04,124
Jersey,2022-02-05,113
Wales,2022-01-08,15412
Libya,2022-01-11,18497
Netherlands,2022-01-20,94982
Botswana,2022-01-22,2733
Chad,2022-01-13,2544
Grenada,2022-01-29,111
Barbados,2022-01-15,270
Aruba,2022-01-05,36
Japan,2022-01-24,194600
Ukraine,2022-01-01,68220
Bhutan,2022-02-04,3657
Sudan,2022-01-09,8915
Cambodia,2022-01-03,35427
Argentina,2022-01-06,315488
Papua New Guinea,2022-02-12,739
Latvia,2022-02-15,2563
Estonia,2022-02-15,1173
Kuwait,2022-01-29,12237
Mali,2022-01-22,
Solomon Islands,2022-01-05,692
Suriname,2022-01-10,397
Bosnia and Herzegovina,2022-01-23,4315
Mongolia,2022-02-07,506
Cape Verde,2022-01-14,2880
Low income,2022-02-08,552638
Grenada,2022-02-15,48
Canada,2022-02-01,231489
Mauritania,2022-02-03,4508
Colombia,2022-01-17,278525
Sint Maarten (Dutch part),2022-01-19,341
Suriname,2022-01-11,390
Guinea-Bissau,2022-01-25,763
Bosnia and Herzegovina,2022-01-14,4315
Slovenia,2022-01-06,5289
Thailand,2022-01-29,382874
Poland,2022-01-02,121078
Papua New Guinea,2022-02-06,924
Laos,2022-02-08,48048
Palestine,2022-01-07,3012
French Polynesia,2022-01-02,252
Faeroe Islands,2022-02-09,44
Kuwait,2022-02-01,5444
Hungary,2022-01-19,26080
Libya,2022-01-17,10414
Peru,2022-02-01,112845
Malta,2022-01-19,4469
Tunisia,2022-02-08,5814
Liechtenstein,2022-01-05,230
Wales,2022-01-27,5794
Venezuela,2022-02-02,200318
Zimbabwe,2022-01-04,11583
Spain,2022-01-22,233405
Djibouti,2022-02-06,120
Denmark,2022-01-09,56053
Benin,2022-01-20,15735
Lebanon,2022-02-18,10363
Senegal,2022-01-27,4472
Isle of Man,2022-02-18,64
Peru,2022-02-16,83738
El Salvador,2022-01-10,13914
Moldova,2022-02-14,5897
Kyrgyzstan,2022-02-12,8490
Chad,2022-01-09,2544
South Sudan,2022-02-05,5197
Guernsey,2022-01-12,262
Zambia,2022-02-07,15274
Sudan,2022-01-29,93528
Jersey,2022-02-04,115
Latvia,2022-01-01,6182
Serbia,2022-01-01,11564
Liberia,2022-01-01,11591
India,2022-02-12,4313445
Montserrat,2022-02-10,15
Thailand,2022-02-20,219344
Turks and Caicos Islands,2022-01-15,122
Sudan,2022-01-13,8915
Venezuela,2022-02-07,186419
Algeria,2022-01-26,16222
Brazil,2022-01-01,364234
Ethiopia,2022-02-02,337
Norway,2022-01-27,27871
Iceland,2022-02-10,1189
Gambia,2022-01-19,2299
Barbados,2022-02-06,139
Central African Republic,2022-01-08,3596
Croatia,2022-01-10,15253
Saudi Arabia,2022-01-18,180963
Uruguay,2022-01-08,4701
Iran,2022-01-27,374925
Ecuador,2022-01-05,55341
Macao,2022-01-27,2561
Trinidad and Tobago,2022-01-15,2959
Slovenia,2022-02-06,3038
Oman,2022-01-23,15445
Fiji,2022-01-01,384
Asia,2022-02-05,11531326
Belgium,2022-02-17,31034
Kuwait,2022-02-08,12211
Cape Verde,2022-01-11,2061
Spain,2022-01-17,237985
Kosovo,2022-02-15,1141
Colombia,2022-02-14,219594
Brazil,2022-01-11,678834
Philippines,2022-02-14,412525
Colombia,2022-01-14,249004
Burundi,2022-01-24,62
Saint Lucia,2022-02-17,71
San Marino,2022-01-02,204
Saint Kitts and Nevis,2022-01-28,41
Saint Vincent and the Grenadines,2022-01-20,82
Aruba,2022-01-20,67
Bolivia,2022-01-26,42998
Panama,2022-01-19,28755
New Caledonia,2022-01-26,192
Argentina,2022-02-09,210176
Samoa,2022-01-18,140
Sweden,2022-01-08,31842
Denmark,2022-01-15,38582
South Sudan,2022-01-22,2682
Turkey,2022-01-29,148305
United Arab Emirates,2022-01-07,28709
Mauritania,2022-01-06,59070
Lower middle income,2022-01-21,13443421
Estonia,2022-02-11,1337
Italy,2022-01-27,519207
Guyana,2022-02-19,1253
Malaysia,2022-01-15,218788
Serbia,2022-01-27,4200
Japan,2022-02-03,398736
Bangladesh,2022-01-21,1821961
Central African Republic,2022-01-01,3596
Portugal,2022-01-08,62622
Wales,2022-01-17,9950
Malaysia,2022-02-14,154981
Paraguay,2022-01-07,28290
Czechia,2022-01-28,32630
South America,2022-01-04,1363706
Ukraine,2022-02-01,62493
Malaysia,2022-01-07,188481
Ireland,2022-01-10,32167
Upper middle income,2022-01-13,10867544
Isle of Man,2022-01-19,125
Rwanda,2022-01-22,126939
Belgium,2022-02-05,31445
Nicaragua,2022-01-24,37052
Venezuela,2022-01-02,126261
Venezuela,2022-01-06,126261
Upper middle income,2022-02-12,9285299
Malta,2022-01-17,5110
Mexico,2022-02-09,490693
Iran,2022-02-12,361372
Belize,2022-02-12,458
Yemen,2022-01-15,1926
Equatorial Guinea,2022-01-12,144
Venezuela,2022-02-09,157405
Wales,2022-01-15,11733
Czechia,2022-02-08,18445
Fiji,2022-01-04,384
Comoros,2022-01-01,2309
Libya,2022-02-11,9958
Maldives,2022-01-18,1803
Mozambique,2022-01-13,318504
Low income,2022-02-09,373615
South Africa,2022-02-17,91954
Paraguay,2022-01-05,28290
Bhutan,2022-01-19,14589
Isle of Man,2022-01-12,438
Seychelles,2022-01-07,347
Chad,2022-01-17,2356
Lebanon,2022-01-16,19216
Bosnia and Herzegovina,2022-01-26,4315
Malawi,2022-02-03,1848
Egypt,2022-02-09,249547
Nepal,2022-02-10,306553
Iran,2022-02-15,302466
Papua New Guinea,2022-01-09,595
New Caledonia,2022-01-10,138
Portugal,2022-02-12,56442
South Africa,2022-02-01,59829
Namibia,2022-02-17,
Bermuda,2022-01-15,118
Bangladesh,2022-01-26,935050
Low income,2022-01-21,1080094
Asia,2022-01-05,22624492
Greece,2022-01-28,42606
Pakistan,2022-01-09,633238
Papua New Guinea,2022-02-13,676
Wales,2022-02-06,3748
Kosovo,2022-01-17,3388
Italy,2022-02-02,452161
Anguilla,2022-01-11,21
Czechia,2022-01-27,33415
Iraq,2022-01-14,57336
Sierra Leone,2022-02-01,9974
Czechia,2022-01-31,31417
Egypt,2022-01-13,340018
Estonia,2022-01-10,4497
Ethiopia,2022-01-17,1023
Sweden,2022-02-01,63080
North Macedonia,2022-01-22,1197
Armenia,2022-02-09,4619
Cayman Islands,2022-02-02,96
Germany,2022-02-11,197525
Seychelles,2022-01-05,347
Iraq,2022-01-02,36884
Belgium,2022-01-29,43321
Europe,2022-01-11,3898839
Lithuania,2022-01-14,11744
El Salvador,2022-01-22,12914
Spain,2022-01-13,237275
Nigeria,2022-01-10,247034
Samoa,2022-01-01,57
Slovenia,2022-01-16,8963
Curacao,2022-01-23,425
Tunisia,2022-02-13,8363
Central African Republic,2022-01-21,2825
Mauritania,2022-02-04,4508
Belarus,2022-01-25,52161
Kazakhstan,2022-02-10,16638
Bahamas,2022-02-16,336
Guatemala,2022-02-01,53857
British Virgin Islands,2022-01-31,7
High income,2022-01-05,5103395
Grenada,2022-01-31,101
Mozambique,2022-01-15,272299
Bulgaria,2022-02-06,6910
Barbados,2022-01-18,312
India,2022-01-23,7359274
Niger,2022-01-20,972
Austria,2022-01-18,39898
Uzbekistan,2022-02-03,59371
Cape Verde,2022-01-22,2853
Cook Islands,2022-02-05,6
Costa Rica,2022-01-14,18868
Upper middle income,2022-02-07,5145852
Spain,2022-01-30,196576
Nicaragua,2022-01-12,28398
Paraguay,2022-02-06,27017
Hungary,2022-01-26,24961
Myanmar,2022-01-26,154963
Guinea,2022-01-14,914
Canada,2022-01-02,238969
Greece,2022-01-21,66656
Jersey,2022-01-11,465
Spain,2022-01-16,239028
Faeroe Islands,2022-01-16,181
Haiti,2022-01-13,251
Palestine,2022-01-16,430
Low income,2022-01-04,336962
Senegal,2022-01-01,459
Brazil,2022-02-09,1173982
Chad,2022-01-25,1229
Faeroe Islands,2022-01-31,117
United Kingdom,2022-01-06,207880
Nepal,2022-02-12,252282
Iraq,2022-02-10,40689
Turkey,2022-01-15,439127
Sint Maarten (Dutch part),2022-01-05,15
Russia,2022-01-23,278721
China,2022-02-11,4830143
Singapore,2022-01-06,39015
Scotland,2022-01-28,9402
Madagascar,2022-01-19,5727
Israel,2022-02-17,4346
Guyana,2022-01-18,1906
Pakistan,2022-02-15,2044649
Iran,2022-02-09,447013
England,2022-01-24,93363
Philippines,2022-01-18,763157
Turks and Caicos Islands,2022-01-14,122
Czechia,2022-02-17,10047
Moldova,2022-01-02,3635
Spain,2022-01-25,232107
Kenya,2022-01-07,72923
Kazakhstan,2022-01-27,19157
Israel,2022-01-12,75330
Jamaica,2022-02-14,1991
Peru,2022-02-10,106343
Hungary,2022-02-15,
Seychelles,2022-01-18,347
Jamaica,2022-01-23,3107
Fiji,2022-01-12,312
Pakistan,2022-01-18,783227
Iraq,2022-02-13,40689
Bolivia,2022-02-13,29694
Panama,2022-01-28,19563
Guernsey,2022-02-13,85
Mozambique,2022-01-11,284993
South Korea,2022-02-10,214811
Barbados,2022-01-30,177
Denmark,2022-01-04,48966
Portugal,2022-01-14,68843
Ecuador,2022-02-04,57547
New Caledonia,2022-01-28,184
Botswana,2022-01-27,2733
Tonga,2022-01-02,436
Suriname,2022-01-17,253
United Arab Emirates,2022-01-14,26977
Anguilla,2022-01-20,29
North America,2022-01-18,2276629
Qatar,2022-02-08,21516
Uzbekistan,2022-01-09,83205
Scotland,2022-01-07,17290
Kuwait,2022-01-07,13430
Russia,2022-01-20,205754
Turkey,2022-01-02,508590
Oman,2022-01-17,11708
Haiti,2022-01-27,1878
Kenya,2022-01-21,65814
Northern Ireland,2022-02-03,2200
Tanzania,2022-01-13,33124
Asia,2022-01-16,24759670
Philippines,2022-01-02,579259
British Virgin Islands,2022-01-02,11
Saint Kitts and Nevis,2022-02-02,41
Pakistan,2022-01-05,800125
Ireland,2022-01-27,9079
Czechia,2022-01-13,72264
Singapore,2022-01-09,48888
Egypt,2022-01-23,267024
Lithuania,2022-02-11,1407
Bolivia,2022-01-16,69395
Greece,2022-01-15,77109
Gibraltar,2022-02-17,66
South America,2022-01-31,2746693
Timor,2022-01-04,1006
Solomon Islands,2022-01-02,680
Kenya,2022-02-17,206556
Fiji,2022-01-24,181
Democratic Republic of Congo,2022-02-07,5476
Liechtenstein,2022-01-19,246
Comoros,2022-02-01,3742
Croatia,2022-01-24,11109
Mali,2022-01-11,53531
France,2022-01-02,380311
Ireland,2022-01-05,29620
Senegal,2022-01-24,4472
Macao,2022-01-30,2047
Belgium,2022-02-11,32021
Portugal,2022-01-16,74708
Benin,2022-01-12,16074
Trinidad and Tobago,2022-02-06,1733
Niger,2022-01-18,972
Slovenia,2022-01-12,6521
Dominican Republic,2022-01-18,21304
Lower middle income,2022-01-23,13825141
Faeroe Islands,2022-01-04,252
Kazakhstan,2022-02-02,16821
Aruba,2022-01-02,58
Andorra,2022-01-01,758
Zambia,2022-01-24,17106
Sri Lanka,2022-02-06,122864
South America,2022-01-26,1988511
Paraguay,2022-02-11,26504
Cape Verde,2022-01-17,2869
Timor,2022-01-08,1117
Kuwait,2022-01-24,10616
Cape Verde,2022-01-12,2334
Kenya,2022-01-03,84548
South Africa,2022-02-04,49497
Uruguay,2022-02-19,4251
Saint Kitts and Nevis,2022-01-13,68
Malaysia,2022-01-19,211152
Bahamas,2022-01-16,529
Portugal,2022-02-09,64885
Kosovo,2022-02-03,3184
European Union,2022-02-10,1228383
Chile,2022-01-14,85634
Asia,2022-01-09,22738918
Gambia,2022-01-16,2299
Vanuatu,2022-01-23,736
Georgia,2022-02-18,3355
Oman,2022-01-10,11708
Honduras,2022-02-04,21412
Guernsey,2022-01-20,66
United Kingdom,2022-01-29,100659
Vietnam,2022-01-07,1009135
Africa,2022-02-05,956286
Moldova,2022-01-13,5288
Honduras,2022-02-07,18628
Vanuatu,2022-01-27,591
Madagascar,2022-01-02,7645
Netherlands,2022-01-16,149696
Brunei,2022-01-23,2513
Netherlands,2022-02-14,15487
Comoros,2022-01-09,609
Israel,2022-01-08,57517
Sweden,2022-01-09,33559
Mongolia,2022-01-30,2046
Kyrgyzstan,2022-02-20,10460
Mali,2022-01-23,
Kazakhstan,2022-01-21,18444
Greece,2022-01-10,71281
Kyrgyzstan,2022-01-11,5615
Wallis and Futuna,2022-01-13,7
Suriname,2022-02-01,265
Barbados,2022-01-08,260
Afghanistan,2022-01-28,10176
China,2022-02-07,1448143
Denmark,2022-02-07,5247
Syria,2022-01-08,28672
Gabon,2022-01-17,3153
Chile,2022-01-30,60333
Montenegro,2022-01-07,722
Laos,2022-02-13,48048
Israel,2022-02-16,4706
Zambia,2022-01-10,17646
China,2022-02-10,3994857
Greece,2022-02-02,45122
Kiribati,2022-01-27,330
United Kingdom,2022-02-13,67718
Africa,2022-01-06,2171184
Guyana,2022-01-24,1925
Panama,2022-02-10,14654
Sint Maarten (Dutch part),2022-01-29,67
Mali,2022-01-05,19049
Austria,2022-01-25,30678
Trinidad and Tobago,2022-02-11,1532
Cuba,2022-01-12,162992
Mexico,2022-01-21,577821
Palestine,2022-01-01,4904
Moldova,2022-02-17,4519
Vietnam,2022-01-11,1130064
Dominica,2022-01-11,69
Tunisia,2022-01-27,14183
Kiribati,2022-01-13,821
Slovenia,2022-02-12,1901
Nicaragua,2022-02-01,32391
Cayman Islands,2022-01-05,226
Africa,2022-01-19,1845375
Libya,2022-01-01,8463
Cote d'Ivoire,2022-01-28,19758
United Arab Emirates,2022-01-27,34823
Anguilla,2022-01-17,25
Cayman Islands,2022-01-10,205
Guinea-Bissau,2022-02-04,4358
Hong Kong,2022-01-10,39191
Argentina,2022-01-26,374461
Benin,2022-01-17,16074
Wales,2022-01-01,20870
Slovenia,2022-02-18,1482
Bangladesh,2022-01-19,1756143
Bahamas,2022-01-21,434
Czechia,2022-02-10,15502
Rwanda,2022-01-19,127901
Pakistan,2022-01-31,566812
Kiribati,2022-01-07,802
Turks and Caicos Islands,2022-01-24,122
Yemen,2022-01-02,1926
Slovenia,2022-02-14,1836
Mali,2022-02-13,
Fiji,2022-02-11,297
Vanuatu,2022-01-28,543
Mongolia,2022-01-12,3867
Greenland,2022-02-11,14
Laos,2022-01-10,35334
Angola,2022-01-09,68018
Spain,2022-01-26,215378
Eswatini,2022-01-03,769
Democratic Republic of Congo,2022-01-20,1009
Nigeria,2022-01-28,182404
Malaysia,2022-01-14,212708
Equatorial Guinea,2022-01-17,215
Qatar,2022-01-30,25470
Guatemala,2022-01-13,94676
Bangladesh,2022-01-20,1846702
Venezuela,2022-02-05,215433
San Marino,2022-01-10,145
Kenya,2022-01-16,66556
Vietnam,2022-02-10,457638
Italy,2022-01-21,595100
Croatia,2022-01-05,11815
Guernsey,2022-01-07,1086
Zimbabwe,2022-02-09,8697
Paraguay,2022-02-16,20103
Myanmar,2022-01-08,152764
Chad,2022-02-17,
Liechtenstein,2022-01-30,36
Low income,2022-02-10,383473
Somalia,2022-01-13,5028
Iran,2022-01-01,394380
Myanmar,2022-01-02,206694
Turkey,2022-01-26,166396
France,2022-01-27,279408
Mexico,2022-01-11,418974
Bhutan,2022-01-01,518
Nepal,2022-02-08,360824
Cambodia,2022-02-18,75369
Spain,2022-01-03,140298
Andorra,2022-01-21,734
Nepal,2022-01-03,219116
Netherlands,2022-01-14,178813
Taiwan,2022-02-16,271131
Anguilla,2022-01-05,21
Morocco,2022-02-17,
Kyrgyzstan,2022-01-18,8822
Brazil,2022-02-10,1219959
Malaysia,2022-01-22,201118
Oceania,2022-01-23,335636
Taiwan,2022-01-21,585216
Bulgaria,2022-01-01,6767
Canada,2022-01-08,320012
Bermuda,2022-01-24,401
Liechtenstein,2022-01-10,250
Turkey,2022-02-17,136279
India,2022-01-02,5979233
Saudi Arabia,2022-02-04,223710
Oman,2022-01-04,11708
Philippines,2022-01-23,631560
European Union,2022-01-21,2639676
World,2022-01-19,30186553
Liberia,2022-01-21,1580
Saint Kitts and Nevis,2022-02-01,41
South Korea,2022-02-13,197958
Sri Lanka,2022-02-03,99917
Cook Islands,2022-02-02,6
Bermuda,2022-01-04,217
Honduras,2022-01-21,50004
Bolivia,2022-02-01,42082
Cape Verde,2022-02-05,2687
Guernsey,2022-01-16,177
Nauru,2022-01-09,0
Bahamas,2022-01-08,634
Morocco,2022-01-15,55666
Costa Rica,2022-02-03,14020
Greece,2022-02-16,29070
England,2022-01-17,125443
Sweden,2022-02-13,35464
Mozambique,2022-01-21,184424
Trinidad and Tobago,2022-02-01,1907
Taiwan,2022-01-02,76760
Iceland,2022-01-06,648
Zambia,2022-02-11,15264
Sierra Leone,2022-01-21,32362
Uruguay,2022-01-26,18384
North Macedonia,2022-01-10,1615
Djibouti,2022-01-29,593
Venezuela,2022-02-04,229940
Guatemala,2022-01-01,24766
Cook Islands,2022-01-15,4
Cayman Islands,2022-01-11,198
Malta,2022-01-01,5965
Cook Islands,2022-01-19,4
Ecuador,2022-01-29,57666
Zambia,2022-02-04,14677
Somalia,2022-01-12,5028
China,2022-02-08,2221000
Dominica,2022-02-08,40
Nepal,2022-01-22,214900
Curacao,2022-01-26,306
Sri Lanka,2022-01-08,35017
Philippines,2022-01-17,785287
Cote d'Ivoire,2022-01-25,12121
Finland,2022-01-25,50094
Chad,2022-01-30,1229
Italy,2022-01-31,490762
Eswatini,2022-01-15,2307
Bolivia,2022-01-20,63201
Guatemala,2022-01-22,86333
Mali,2022-02-04,
Uganda,2022-01-01,136612
Honduras,2022-01-18,31702
Wales,2022-01-12,14774
Scotland,2022-01-13,19996
French Polynesia,2022-02-11,212
Botswana,2022-01-03,2733
Romania,2022-01-27,15315
Hong Kong,2022-01-01,15971
Honduras,2022-02-15,33122
Montenegro,2022-01-01,1508
Upper middle income,2022-01-21,9493064
Nigeria,2022-01-26,188046
British Virgin Islands,2022-01-24,15
Iran,2022-01-16,545704
French Polynesia,2022-02-02,217
Tanzania,2022-01-09,33124
Canada,2022-02-04,196625
Timor,2022-01-11,1200
Switzerland,2022-01-25,38540
Papua New Guinea,2022-01-14,432
Maldives,2022-01-19,2121
Luxembourg,2022-02-12,1674
Guinea-Bissau,2022-01-22,578
Algeria,2022-01-25,16222
Chad,2022-01-07,2544
United Kingdom,2022-01-13,216703
Sweden,2022-01-07,30126
Mongolia,2022-02-14,814
Kenya,2022-02-04,182281
Nicaragua,2022-01-13,30758
Uruguay,2022-01-15,21213
Kuwait,2022-01-04,14965
Senegal,2022-01-28,4472
Upper middle income,2022-01-22,9393066
Belgium,2022-01-09,125832
Anguilla,2022-01-31,30
Moldova,2022-01-20,5561
Indonesia,2022-01-15,1252137
Oceania,2022-01-21,313918
Zimbabwe,2022-02-10,9196
Guinea,2022-01-15,994
Dominica,2022-01-10,85
South Korea,2022-01-13,431923
Bangladesh,2022-01-14,1244271
Greece,2022-01-04,73949
Montserrat,2022-02-01,10
Cook Islands,2022-01-29,6
Papua New Guinea,2022-01-29,363
Uzbekistan,2022-01-26,3947
Barbados,2022-02-03,148
Malawi,2022-01-14,3094
Guyana,2022-01-16,1978
Upper middle income,2022-02-04,5111498
Yemen,2022-01-23,4240
Croatia,2022-02-14,3700
Chad,2022-01-10,2544
Malta,2022-02-09,1333
Uruguay,2022-01-10,7294
Angola,2022-01-21,139392
Bangladesh,2022-01-11,1029140
Guyana,2022-01-05,1528
Macao,2022-02-04,810
Jersey,2022-01-03,593
Bangladesh,2022-01-16,1696220
North Macedonia,2022-01-15,1615
Isle of Man,2022-01-18,130
Austria,2022-01-27,28838
European Union,2022-02-13,1049284
Egypt,2022-01-17,319569
South America,2022-02-20,1588163
Argentina,2022-01-15,392616
Myanmar,2022-01-13,172362
Switzerland,2022-01-27,32433
Zimbabwe,2022-01-13,13918
China,2022-01-18,4994000
Benin,2022-01-21,15565
Barbados,2022-02-16,147
Barbados,2022-02-02,155
Bulgaria,2022-01-08,21249
Armenia,2022-02-11,4755
Dominica,2022-02-18,36
Yemen,2022-01-01,1926
Djibouti,2022-01-09,608
Tonga,2022-01-16,111
Malawi,2022-01-25,1431
Saint Vincent and the Grenadines,2022-01-05,82
Comoros,2022-01-27,609
Upper middle income,2022-01-26,8792432
Sint Maarten (Dutch part),2022-01-17,561
Benin,2022-02-03,14887
Greenland,2022-01-18,51
Qatar,2022-01-06,10731
Yemen,2022-01-05,1926
Anguilla,2022-01-03,21
Bulgaria,2022-02-15,5089
High income,2022-01-14,6703507
Isle of Man,2022-01-03,393
Greece,2022-01-05,72791
Antigua and Barbuda,2022-01-02,58
Comoros,2022-01-12,609
North America,2022-02-08,1369559
Bosnia and Herzegovina,2022-01-09,4315
Ethiopia,2022-02-11,4303
Slovakia,2022-01-07,25222
Andorra,2022-01-17,839
Malta,2022-01-15,5804
Libya,2022-02-06,10521
Liberia,2022-01-19,1580
Kosovo,2022-01-18,3566
United States,2022-01-03,1024348
Indonesia,2022-01-06,1320742
French Polynesia,2022-01-10,655
Zambia,2022-01-14,28992
Zambia,2022-01-18,35424
United States,2022-01-13,1157708
Cambodia,2022-01-26,106755
Niger,2022-01-02,18757
Sweden,2022-02-14,34473
Haiti,2022-02-04,938
Kyrgyzstan,2022-01-31,10169
Philippines,2022-01-27,449728
Hong Kong,2022-02-15,81663
Libya,2022-02-02,11077
Guatemala,2022-02-14,45944
Algeria,2022-02-17,
Djibouti,2022-01-19,595
Azerbaijan,2022-02-12,35436
Australia,2022-01-26,245784
French Polynesia,2022-01-16,722
Ukraine,2022-01-29,64292
Papua New Guinea,2022-02-02,404
Sierra Leone,2022-01-18,32362
Estonia,2022-01-11,4525
Russia,2022-01-03,409321
Bosnia and Herzegovina,2022-01-12,4315
Guinea-Bissau,2022-01-02,132
Guyana,2022-01-08,2051
Saint Vincent and the Grenadines,2022-01-09,82
Macao,2022-02-03,983
Gibraltar,2022-01-19,126
Senegal,2022-01-03,459
Cote d'Ivoire,2022-02-05,65578
Philippines,2022-01-06,482076
Saint Lucia,2022-01-23,94
Serbia,2022-01-24,4500
Angola,2022-01-04,36937
Bangladesh,2022-02-01,1022933
Bahamas,2022-01-04,618
Peru,2022-02-05,114105
Netherlands,2022-02-09,24871
Saudi Arabia,2022-01-13,188452
China,2022-01-23,4355571
Indonesia,2022-01-05,1395691
Indonesia,2022-01-11,1252137
Turks and Caicos Islands,2022-01-21,122
Ukraine,2022-02-04,60040
Macao,2022-01-01,1396
France,2022-02-14,185095
Burundi,2022-02-05,66
Cape Verde,2022-01-04,968
Denmark,2022-01-23,24991
Gambia,2022-01-05,2299
India,2022-01-10,8528083
Colombia,2022-01-30,227804
Dominican Republic,2022-01-08,17752
Yemen,2022-01-07,1926
Latvia,2022-02-17,2146
Syria,2022-01-04,77860
Poland,2022-02-10,76542
Sri Lanka,2022-02-01,80727
Guernsey,2022-01-10,425
Nepal,2022-01-05,219014
Europe,2022-01-30,2620975
Brunei,2022-01-13,3344
Malta,2022-02-16,1103
Liechtenstein,2022-01-08,256
Slovenia,2022-02-15,2099
Yemen,2022-01-17,1926
Hong Kong,2022-01-13,40339
Georgia,2022-01-05,4668
Yemen,2022-02-07,2060
Samoa,2022-01-15,105
Namibia,2022-01-30,10137
Latvia,2022-01-24,7119
Burundi,2022-01-08,41
North America,2022-02-14,1113529
Andorra,2022-01-07,865
Europe,2022-01-29,2573976
Northern Ireland,2022-01-02,6905
Asia,2022-01-04,22975506
Botswana,2022-01-23,2733
British Virgin Islands,2022-01-21,22
Seychelles,2022-01-06,347
Anguilla,2022-02-03,31
Bolivia,2022-02-10,30751
Sierra Leone,2022-01-25,32362
Montenegro,2022-01-13,640
Uganda,2022-01-16,29841
Sierra Leone,2022-02-05,6243
Belize,2022-01-02,338
Dominica,2022-02-02,120
Algeria,2022-01-09,22589
Tajikistan,2022-02-02,44782
Serbia,2022-01-05,5861
Cayman Islands,2022-01-20,192
Oceania,2022-02-01,254188
United States,2022-02-13,416210
World,2022-01-28,26015898
United Arab Emirates,2022-02-09,24499
Hong Kong,2022-02-01,34451
Venezuela,2022-01-24,126261
European Union,2022-01-25,2297168
Bolivia,2022-01-31,47200
Jamaica,2022-02-09,2250
Chile,2022-02-12,60583
Sweden,2022-01-22,76392
Namibia,2022-01-09,908
Honduras,2022-01-31,21412
Yemen,2022-02-09,1930
Italy,2022-02-20,152654
New Caledonia,2022-01-27,188
Austria,2022-02-08,20356
Paraguay,2022-01-19,21095
Zambia,2022-01-23,20249
Saint Kitts and Nevis,2022-02-09,220
Lebanon,2022-01-21,13592
Philippines,2022-02-17,410154
Syria,2022-01-27,2829
Turkey,2022-01-30,147852
Gabon,2022-01-22,3277
Jordan,2022-01-27,16285
Senegal,2022-01-23,4472
Asia,2022-01-12,25925993
South America,2022-01-30,2805400
China,2022-01-24,4478286
Lithuania,2022-01-30,5371
Sao Tome and Principe,2022-01-06,384
Scotland,2022-01-22,13116
Lower middle income,2022-01-16,17752814
Ecuador,2022-01-13,108321
Venezuela,2022-01-16,126261
French Polynesia,2022-01-21,506
Turkey,2022-01-10,571595
Saint Kitts and Nevis,2022-02-13,220
India,2022-02-02,5835309
Suriname,2022-01-01,269
Dominican Republic,2022-02-17,17751
Guyana,2022-01-11,2051
Liechtenstein,2022-01-09,256
Wales,2022-02-05,3956
Haiti,2022-02-13,453
Greenland,2022-01-23,42
Peru,2022-01-19,191128
Luxembourg,2022-01-28,3388
Latvia,2022-01-05,6018
World,2022-01-20,28866954
Albania,2022-01-04,5669
Israel,2022-02-04,9154
Anguilla,2022-02-09,24
Brazil,2022-01-03,437922
Trinidad and Tobago,2022-02-17,1550
Armenia,2022-01-27,10216
Montserrat,2022-01-02,5
Jersey,2022-02-12,90
Anguilla,2022-02-05,29
Italy,2022-01-13,652408
Brazil,2022-02-11,1290790
